F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,Class
3.4356,13.05,0,2317.02,1.2405,-7037.58,-8.3709,-2179.47,-61.41,-4.0049,7.71,-0.96,-6722.3,1,-1.779,1579.8,12601.76,10.8423,142.4,19.2,FALSE
3.4109,8.0272,1,2873.16,1.3971,-7933.65,-7.8171,-1886.27,-55.93,-5.287,5.4414,-1.96,-7016.9,1,-4.656,2472,12849.27,10.2831,-514,,TRUE
4.988,7.761,0,2705.16,1.389,-7772.22,-10.482,-682.17,-54.63,-7.918,4.8018,-0.96,-7262.522,0,-5.538,1771.5,12798.68,12.2451,-270.74,20.56,FALSE
3.3422,9.566,1,2207.64,1.233616,-7962.27,-6.8701681,-2142.85,-48.967,-6.538,8.074,-1.96,-6778.3,0,-8.448,2482.8,12831.431,9.87,194.4,,FALSE
2.8438,7.7604,0,3083.16,1.3535,1852.02,-6.898284,-1706.47,-43.395,-3.39329,5.2928,-1.96,-7711.9,1,-10.23,2404.2,12826.068,11.0766,-233.76,,TRUE
3.735,9.708,0,2116.8,1.30935,-7634.82,-10.536,-939.17,-60.83,-4.419,4.9104,-1.96,-7496.9,0,-2.1186,1878.39,12828.347,22.236,-301.3316,19.04,FALSE
2.6229,8.116,0,2241.12,1.3486,-8206.68,-9.6198,-1971.27,-41.94594,-4.627,6.3784,-1.96,-5596.3,0,-2.0121,1214.7,12779.32,13.323,-374.32,22.42,FALSE
4.377,7.5482,0,3320.16,1.24556,-7176.18,-7.8681,-2356.87,-48.77,-3.9778,5.8296,-0.96,-6859.5,0,-1.6332,719.1,12821.876,10.7118,100.6,,FALSE
4.244,7.3664,1,1951.26,1.4676,-8050.68,-11.844,-2037.96,-55.93,-4.872,8.936,-0.96,-7179.9,1,-3.4188,1703.7,12683.52,11.1453,-406.38,,FALSE
3.814,6.72418,0,2615.76,1.27295,-7795.56,-7.08618,-1812.17,-44.34,-5.379,6.3844,-1.96,-7508.9,0,-2.9649,2251.74,12845.642,17.307,-327.88,19.24,FALSE
3.2823,7.0592,1,2279.406,2.81,-7369.08,-6.93186,-2299.37,-53.33,-4.641,5.8708,-1.96,-6980.7,0,-4.0662,3144,12188.96,10.8501,185.4,,FALSE
3.3293,7.271,1,2106.45,1.24303,-8187.9,-10.104,-1971.57,-47.434,-4.426,7.128,-0.96,-7463.3,1,-1.38744,17375.1,12970.4,13.518,-367.54,18.04,FALSE
2.7919,7.4118,1,2067.48,1.5653,-7587.18,-9.4287,-1988.74,-49.434,-5.572,7.232,-0.96,-8574.3,1,-3.6051,3118.2,12800.36,10.1478,85.4,,FALSE
3.0515,8.644,1,2791.56,1.9636,-7927.68,-7.3854,-2306.67,-49.35,-5.78,5.25,-0.96,-5989.3,0,-1.9095,1243.5,12812.234,13.572,-287.572,20.6,FALSE
4.996,8.986,0,2382.81,1.6891,-6234.48,-7.6944,-2116.47,-47.166,-3.8642,5.9598,-1.96,-7231.742,0,-2.9391,2609.1,14496.76,11.508,-33.8,25.14,TRUE
2.57545,7.847,0,2000.34,1.235651,-8024.64,-10.32,-1849.07,-51.31,-4.804,5.312,-1.96,-5771.5,0,-3.216,1692.3,12820.462,10.8645,-397.5,18.7,FALSE
3.0727,10.06,0,2101.89,2.304,6337.02,-7.04793,-2171.68,-46.098,-3.3928,7.736,-1.96,-6704.1,1,-2.7699,466.2,12874.38,15.645,-171.78,20.66,FALSE
3.4763,7.5312,1,2948.46,4.541,-2584.98,-9.1407,-2550.07,-61.77,-3.4328,5.183,-1.96,-6875.5,1,-2.1693,5138.1,12906.66,14.241,-190.06,,TRUE
3.3288,7.2758,0,2961.96,2.639,-7662,-9.6882,-1703.87,-42.8549,-6.554,4.9038,-1.96,-7347.54,1,-2.7354,3199.5,12687.84,10.9098,-74.4,22.54,TRUE
2.9314,6.9516,0,3942.66,2.935,-5536.38,-9.8343,-1378.87,-42.0337,-3.5554,4.918,-0.96,-7236.298,1,-4.185,1961.76,13121.36,9.9306,-59.2,,FALSE
2.7497,6.949,1,4243.26,1.238137,-7956.87,-7.7061,-1142.57,-47.115,-5.153,4.81796,-1.96,-6779.9,1,-3.0435,3399.9,12827.164,13.692,-345.28,,TRUE
3.527,9.136,1,2670.36,2.614,-7427.58,-7.7058,-3011.47,-46.478,-4.581,5.007,-0.96,-6683.3,1,-7.617,2437.2,12855.74,13.932,-168.96,,TRUE
2.9351,7.0738,1,4462.56,1.27341,-7954.89,-10.155,-2193.97,-63.08,-5.375,7.18,-0.96,-5555.7,0,-1.27377,18848.1,12693.78,10.5516,-135.96,20.26,TRUE
3.4159,7.1934,1,2898.66,1.6309,-8186.43,-9.6615,-2376.37,-45.362,-4.66,6.38,-0.96,-6009.3,0,-2.9724,1090.8,12774.38,10.2375,57.8,22.28,FALSE
3.803,6.7962,1,2191.23,1.5724,-7258.38,-12.273,-2144.97,-52.92,-4.2141,7.264,-0.96,-7024.5,1,-10.458,2064.12,12884.78,10.0626,584.6,19.32,FALSE
2.7243,7.299,0,1755.66,1.2304693,-7054.68,-7.07946,-3251.17,-44.875,-4.365,4.9636,-0.96,-5013.7,0,-1.5282,-3963.9,12869.4,13.917,-108.98,,FALSE
3.283,9.93,0,2547.69,4.128,-7290.18,-7.5996,-2001.29,-43.467,-4.2614,6.523,-1.96,-7152.32,0,-3.0549,2332.5,12900.66,20.271,-285.388,24.58,FALSE
3.723,7.9858,0,2036.46,1.8189,-8302.68,-7.6755,-1748.87,-70.01,-4.0973,5.3674,-0.96,-7177.7,1,-4.935,1595.7,12710.1,14.607,-352.68,,FALSE
2.58398,7.5814,1,1602.06,1.445,-8737.08,-8.6553,-2123.97,-41.93408,-3.6899,10.924,-0.96,-2249.7,1,-5.337,2908.5,12961.96,11.1639,-155.86,,FALSE
2.6442,10.706,0,2440.74,2.0882,-6460.68,-9.906,-1921.97,-45.688,-3.6611,5.9264,-1.96,-8008.9,1,-6.399,2546.4,12847.012,17.625,-287.962,26.46,TRUE
2.9485,6.68766,1,900.06,2.0002,-7967.64,-8.4444,-2148.02,-59.13,-4.7,6.836,-0.96,-6581.3,1,-1.4802,9416.1,12905.54,9.74265,455,,FALSE
2.7256,6.8656,1,6643.26,1.6305,-7017.48,-8.4756,-1957.67,-41.9968,-4.1608,6.409,-1.96,-6814.5,1,-1.6173,603.9,12723.64,12.0612,-247.42,,TRUE
2.6172,8.0854,1,2172.3,1.2302576,-9207.18,-7.914,-2126.85,-47.332,-3.6878,12.66,-1.96,340.3,1,-5.403,2052.72,12953.3,12.4752,-240.7,18.84,FALSE
4.622,7.4104,0,1848.66,1.6875,-8477.88,-12.144,-2114.6,-75.8,-4.2734,5.518,-1.96,-7080.9,1,-6.354,2187.15,12861.94,12.651,-345.32,20.92,FALSE
2.9075,8.0708,1,2746.86,1.30321,-7170.78,-8.4501,-1976.07,-43.749,-4.2474,5.316,-0.96,-7100.32,1,-7.074,2283.27,12807.78,13.092,-220.62,25.54,TRUE
3.577,12.054,0,2532.84,2.559,-9599.88,-9.909,-2096.9,-47.807,-3.4978,8.118,-0.96,-6646.7,0,-2.5824,2747.4,10626.16,14.259,-326.28,20.44,FALSE
2.968,9.94,0,2617.26,1.3834,-8182.2,-8.5104,-1900.37,-54.27,-6.128,7.386,-1.96,-6992.9,0,-5.202,2384.97,12820.656,11.7267,-669.2,22.54,FALSE
2.57085,7.9126,0,2930.16,1.2578,-6856.38,-14.232,-2243.67,-42.872,-4.2536,6.914,-0.96,3326.3,1,-4.701,1629.3,12832.634,11.4186,101.6,,FALSE
3.0772,7.5838,0,2322.42,1.28138,-7595.7,-10.86,-2027.72,-59.78,-4.2033,4.934,-0.96,-7140.2,0,-4.176,2785.2,12799.3,10.2636,-46,20.98,FALSE
4.638,10.476,1,2652.66,1.7171,-7442.88,-14.103,-2247.67,-49.041,-4.1198,5.6462,-1.96,-6902.3,1,-1.5432,-3345.9,12828.072,16.548,-264.28,22.46,TRUE
2.8593,8.315,0,2257.773,1.8312,-7813.02,-8.253,-2018.74,-54.56,-4.863,9.078,-0.96,-7673.9,0,-7.446,2296.14,12849.666,10.3884,-384.54,25.04,TRUE
2.9054,7.3416,1,2014.29,1.4547,-7545.78,-6.898434,-2006.5,-50.817,-5.142,8.13,-0.96,-8238.7,0,-3.2841,3367.5,12730.16,14.112,-254.5,25.16,TRUE
2.59587,7.0682,1,4816.86,1.2483,-8024.61,-10.173,-1751.67,-51.074,-3.4369,5.4428,-1.96,-5859.7,0,-1.4661,7664.1,12854.46,13.434,-364.56,20.26,TRUE
2.7763,8.948,0,2853.06,1.6835,-7592.28,-7.8756,-1945.77,-71.64,-3.511,6.652,-1.96,-6724.3,0,-4.638,2503.8,12799.8,13.056,-364.46,,TRUE
2.56634,7.8752,0,2125.05,2.0016,-9991.08,-10.71,-1990.48,-43.959,-3.5582,6.1388,-0.96,-2565.7,0,-3.4014,1532.7,13085.56,10.0401,-802.2,20.24,FALSE
4.251,6.71634,0,2124.78,2.448,-8131.41,-8.1147,-2193.77,-42.4548,-3.6512,6.784,-1.96,-6873.7,1,-4.872,1500.9,12897.52,12.4566,-223.82,20.04,FALSE
4.686,7.1194,1,2206.02,1.9426,-8145.81,-7.4517,-2033.49,-51.89,-3.8995,5.5044,-1.96,-7233.334,1,-1.38417,17993.1,12775.06,10.0128,-310.306,17.86,FALSE
3.659,9.256,1,2498.34,1.8781,-6007.08,-13.362,-2015,-59.14,-3.5532,6.764,-0.96,-7260.62,1,-4.302,2773.5,12822.404,10.2504,-124.32,21.86,TRUE
2.59772,12.178,1,2570.13,1.4832,-11962.98,-7.0287,-1599.37,-51.86,-3.541,5.3324,-1.96,-4725.7,1,-3.7107,3977.1,12802.96,13.623,-479.2,21.06,TRUE
2.7276,8.844,1,2873.16,2.0763,-11065.98,-9.6975,-1981.01,-60.81,-3.40275,6.646,-1.96,-5698.1,1,-2.7303,2543.1,12829.906,11.4708,-459.98,,TRUE
3.4494,8.586,1,2336.76,1.594,-7782.3,-8.19,-2208.37,-53.17,-3.8978,6.4176,-1.96,-6824.7,0,-1.7769,5822.1,12758.28,11.5641,-155.28,22.2,FALSE
3.1397,8.626,0,2586.96,2.2248,-7146.18,-13.962,-1443.57,-61.97,-4.621,4.75162,-0.96,-7367.94,0,-3.3771,2709,8084.16,11.0433,-20,,TRUE
3.2576,7.846,0,3038.16,1.3487,-7988.22,-10.134,-2145.86,-71.83,-5.681,5.1022,-0.96,-6535.9,0,-5.931,2169.69,11498.56,10.7814,-375.72,22.62,FALSE
4.379,10.178,1,2489.82,2.371,-6741.18,-10.035,-2117.03,-51.551,-3.4666,10.208,-0.96,-6929.3,1,-2.3322,2140.44,12846.544,10.0167,221.4,23.14,TRUE
3.3271,7.3612,0,3293.46,1.24529,-2776.98,-9.8457,-2134.77,-49.461,-3.4743,7.062,-1.96,-7023.9,0,-2.6421,4356.9,12838.328,10.9752,40.4,,TRUE
2.7729,7.3318,1,3651.06,1.29992,-7197.18,-11.187,-2153.32,-44.547,-4.1845,9.158,-1.96,-5201.7,1,-1.4229,11030.1,12856.78,13.665,-162.56,22.4,TRUE
2.6114,7.1032,0,1918.26,2.904,-5074.38,-7.9692,-2108.38,-58.92,-3.5564,10.826,-0.96,-6166.9,0,-1.4868,9065.1,12834.32,13.257,-147.04,,TRUE
2.6347,7.293,1,2245.17,1.4529,-8176.41,-11.058,-2064.63,-64.65,-4.469,9.624,-0.96,-5805.5,0,-1.8441,4712.7,10132.16,10.4322,-440.14,22.08,TRUE
2.8965,8.5574,0,2675.16,1.436,-8133.45,-8.5419,-2030.75,-74.32,-5.066,8.672,-1.96,-6835.5,0,-1.4817,11369.1,12882.4,11.4588,-472.76,24.02,TRUE
2.9613,6.984,0,4008.66,1.7092,-6589.38,-9.6645,-2115.31,-52.69,-3.5297,10.098,-1.96,-6234.5,1,-1.7922,5025.3,12864.28,12.4761,-193,24.98,FALSE
2.617,6.892,0,3314.46,2.339,-7695.69,-9.2463,-2062.93,-46.831,-5.56,8.356,-0.96,-6651.3,0,-1.7571,4131,12788.36,12.537,-227.56,,FALSE
4.069,9.186,0,2678.16,1.4545,-5369.28,-6.892008,-1876.97,-47.228,-3.5893,6.107,-1.96,-7404.58,0,-3.963,3349.8,12753.16,11.4351,-257.76,23.82,TRUE
5.807,11.032,0,2517.36,1.25729,-8150.61,-7.6098,-1947.47,-42.933,-3.7332,6.1436,-1.96,-7155.26,0,-2.0124,1092.9,13114.36,17.595,-329.14,19.24,FALSE
4.035,8.2196,1,3352.26,1.3315,-7968.24,-8.0022,-2021.01,-45.888,-6.41,11.274,-1.96,-7165.28,0,-9.801,2416.8,12846.102,11.6685,-524.8,,TRUE
3.1201,11.64,1,2416.62,1.25587,-6868.38,-11.325,-1763.87,-46.104,-3.6318,5.113,-0.96,-7253.524,0,-4.0953,2956.8,12719.92,11.4921,-273.4,22.66,TRUE
2.7928,9.77,1,2149.68,2.1303,-7819.86,-10.599,-2023.16,-42.8475,-7.743,7.056,-0.96,-7323.18,0,-2.8782,1354.5,13109.36,12.702,-254.36,21.46,FALSE
2.6532,7.0252,1,1384.26,1.8729,-8964.18,-8.0706,-2259.37,-53.82,-3.7962,6.1486,-1.96,-3889.7,1,-1.2984,18638.1,12853.48,22.809,-291.88,19.8,FALSE
6.43,7.6564,0,2076.15,1.6903,-7949.58,-7.3173,-1711.97,-52.91,-6.811,5.1652,-0.96,-7274.9,1,-8.841,2480.7,12340.96,10.6635,-435.7,23.96,TRUE
2.7383,6.95,1,4868.16,2.176,-8117.01,-7.04856,-2118.21,-43.99,-4.2718,9.338,-0.96,-3957.7,0,-1.37574,612.6,12852.5,10.0839,-241.06,19.66,FALSE
2.741,7.239,1,3939.96,1.32314,-7180.08,-12.252,-2265.27,-61.9,-4.1708,6.87,-0.96,-4451.7,0,-3.3729,3258.3,12942.9,10.836,174.4,22.8,TRUE
3.3787,7.4796,1,2537.85,2.274,-3919.98,-10.329,-2112.6,-66.29,-3.42696,6.5496,-0.96,-6998.1,1,-3.2034,2479.8,12860.1,17.649,-263.06,20.16,FALSE
3.4464,8.1398,1,2158.68,1.31197,-8172.84,-9.3222,-489.17,-42.891,-4.2706,4.73498,-0.96,-7135.9,1,-2.8236,1809,12805.82,10.1463,-611.4,21.72,FALSE
3.665,8.77,1,2643.66,1.26709,-6986.28,-8.1675,-2017.08,-50.372,-4.0015,9.364,-0.96,-7266.004,0,-5.898,1761.6,12810.432,12.4128,-280.036,21.22,FALSE
2.9349,6.816,0,2175.54,1.3568,-8668.68,-7.7844,-1997.19,-49.426,-3.9217,5.0308,-0.96,-6704.7,0,-4.899,2736.3,12811.666,12.1203,-364.3,,TRUE
2.7953,15.566,1,2373.42,1.29474,-7824.24,-7.05156,-2168.95,-42.2284,-3.7671,5.4444,-0.96,-6159.1,0,-7.524,2682,12856.48,12.819,-269.78,,FALSE
2.7957,10.07,0,2271.627,1.27318,-7528.08,-9.4125,-2040.17,-43.517,-5.253,9.568,-1.96,-7766.7,1,-1.40691,-21.6,12869.64,10.6989,-79.4,20.78,FALSE
3.596,7.6008,0,3485.46,1.5103,-3721.98,-7.9029,-1139.67,-47.187,-3.5684,4.9322,-1.96,-7507.5,0,-3.2265,3636.3,12838.348,12.4719,-221.38,22.92,TRUE
2.7521,8.644,0,2319.45,1.7698,-9363.18,-8.2557,-2289.27,-48.156,-3.5166,6.17,-0.96,-3929.7,1,-3.3177,1236.9,12832.608,9.70539,634.2,20.24,FALSE
3.695,7.6312,0,3121.26,1.231242,-9075.18,-8.4873,-2048.74,-46.609,-3.5226,12.28,-0.96,-7150.66,1,-9.561,2444.1,12890.82,11.4495,-444.26,,TRUE
2.7225,7.6434,0,3237.96,2.781,-7207.68,-9.7026,-1799.57,-48.217,-4.2782,5.5078,-1.96,-7968.9,0,-2.3553,4458.3,12632.3,16.407,-282.776,,TRUE
2.6899,7.4564,0,3627.96,1.6557,-7717.65,-11.814,-2395.27,-51.844,-4.968,5.3312,-1.96,-3563.7,0,-5.418,2080.212,12826.022,9.8523,548,21.1,FALSE
3.1261,7.1826,1,848.46,1.3791,-7483.08,-8.5701,-1965.77,-44.094,-3.7875,6.502,-0.96,-7699.9,1,-3.0813,2679,12771.34,11.0631,-254.48,22.2,FALSE
2.8901,13.882,0,2408.64,2.528,-7566.48,-14.157,-1995.4,-105.18,-4.529,6.628,-1.96,-7251.4022,1,-5.973,2674.2,12945.42,13.437,-282.918,,TRUE
3.837,8.5428,1,2568.6,1.3355,-7212.48,-7.9731,-2113.26,-54.08,-5.059,7.316,-1.96,-7277.42,1,-14.085,2351.37,12831.066,9.76785,2404.4,,TRUE
3.0889,6.7107,1,11374.26,1.284,-7953.09,-7.3188,-2002.88,-53.99,-5.51,8.162,-0.96,-6909.3,1,-3.2109,2841.3,13318.96,17.184,-341.18,,TRUE
3.617,10.74,0,2440.02,2.365,-7468.38,-7.6521,-1848.37,-45.995,-4.917,5.4874,-0.96,-7216.2,0,-1.7511,-653.1,12853.94,11.3301,-206.18,18.62,FALSE
3.616,7.838,1,2201.04,1.28667,-7624.29,-9.0246,-2017.76,-43.234,-5.898,6.4302,-1.96,-7421.84,1,-1.923,4439.7,12846.34,9.9624,447,23.08,FALSE
3.0243,8.3318,1,2776.56,1.2989,-7482.78,-10.677,-2355.37,-48.244,-4.623,5.6198,-1.96,-6364.1,1,-2.2023,4470,12822.384,11.2023,-6.2,26.72,TRUE
3.573,6.8768,0,2267.871,1.31551,-8159.61,-8.5338,-2222.27,-50.51,-5.2,7.68,-1.96,-6307.1,1,-1.971,-504.9,12884.16,12.732,-246.82,,FALSE
3.2287,6.8886,1,437.76,1.3566,-8779.68,-12.027,-2561.87,-46.343,-3.6539,5.298,-1.96,-6646.5,0,-13.116,2361.42,12861.56,12.1032,-197.74,21.32,FALSE
2.5937,9.15,1,2660.16,1.32793,-7645.89,-8.1513,-2009,-44.342,-5.756,8.372,-1.96,-7077.14,1,-1.7514,882.3,12844.416,10.7181,-245.6,23.22,TRUE
2.8872,8.74,1,2254.419,1.28852,-8024.4,-8.8578,-2162.49,-44.273,-4.2133,6.619,-1.96,-6345.7,1,-13.356,2309.52,12807.54,10.3662,-101.18,,FALSE
3.701,9.326,0,2645.46,1.232463,-8514.48,-7.07973,-1994.57,-43.889,-4.3271,9.81,-0.96,-7089.7,0,-3.0273,1723.5,12727.64,12.873,-501,18.22,FALSE
3.66,13.28,0,2283.7707,1.24741,-7030.08,-7.8318,-1771.37,-47.526,-4.167,5.9672,-0.96,-7610.9,0,-3.1179,1921.74,12792.3,16.605,-287.814,,FALSE
3.84,7.4972,1,2219.4,1.501,-6541.08,-7.8675,-2066.23,-58.43,-3.8099,6.335,-0.96,-7182.54,1,-6.408,1817.22,12846.354,9.9825,476.2,24.74,FALSE
4.91,7.6732,1,3378.36,1.6871,-7205.88,-8.7786,-1849.67,-45.558,-4.451,5.83,-1.96,-7227.92,1,-2.3061,336,12794.92,14.391,-278.02,25.82,TRUE
2.9346,9.956,0,2582.79,1.5047,-9703.38,-7.5333,-2336.67,-75.72,-3.4851,5.192,-1.96,-5605.1,1,-2.9394,2169.24,12815.366,12.2244,-312.336,24.92,TRUE
5.662,7.5564,0,3068.76,1.2779,-7447.68,-8.6739,-2029.12,-55.76,-5.028,10.164,-0.96,-7244.514,0,-4.692,1284.9,12625.16,18.594,-284.526,,FALSE
3.4064,7.4814,0,3880.26,1.4352,-8156.22,-11.118,-2120.27,-43.459,-3.9485,13.5,-1.96,-6254.5,1,-6.342,2636.7,12818.274,10.86,-156.98,,TRUE
4.843,6.9208,0,1874.76,1.4147,-9369.78,-8.7099,-1942.17,-47.131,-3.5039,6.806,-1.96,-7320.08,0,-2.598,3956.1,12829.793,15.915,-341.92,21.16,TRUE
3.866,7.3568,1,2236.53,1.2304275,-8153.19,-8.7276,-2015.21,-45.135,-4.479,6.3974,-1.96,-7071.84,0,-1.596,632.4,12885,10.4274,-486.82,,FALSE
2.8322,8.998,1,2736.36,4.768,-8522.88,-10.047,-1787.27,-44.946,-3.688,5.599,-0.96,-6543.5,1,-11.295,2085.171,12782.88,14.976,-367.2,,TRUE
4.031,10.194,1,2367.6,1.24815,1630.02,-10.248,-2075.727,-45.867,-3.38491,6.547,-0.96,-7242.618,1,-1.6761,7292.1,12915.88,17.556,-260.52,,FALSE
2.56633,6.74248,0,917.76,1.233024,-8284.68,-6.94311,-1614.77,-42.5185,-3.7943,4.8432,-0.96,-3905.7,1,-5.598,1856.25,12858.58,14.937,-316.682,,FALSE
3.147,10.05,0,2238.75,1.238799,-8502.48,-7.01373,-1925.07,-57.64,-3.6073,5.794,-0.96,-7305.4,1,-4.188,2810.7,12418.16,12.981,-338.6,20.84,TRUE
2.8708,9.23,0,2240.76,1.5374,-7551.78,-7.5162,-1614.57,-49.477,-5.203,4.9196,-1.96,-7486.3,1,-4.365,1854.33,13325.16,12.273,-201.14,,FALSE
4.209,8.3254,0,2781.66,1.565,-8684.28,-8.772,-1976.07,-73.47,-3.9969,7.786,-0.96,-7102.9,0,-3.0405,1842.99,12790.84,10.74,-731.6,20.98,FALSE
2.8723,7.0332,0,4549.26,1.26978,-8596.08,-11.397,-2094.33,-99.59,-3.877,11.122,-1.96,-5612.3,1,-2.5848,3734.4,14158.96,9.7698,-711,20.98,FALSE
3.0484,7.9146,1,2664.06,1.7764,-2968.98,-7.6572,-2285.87,-43.485,-3.5364,5.697,-0.96,-6569.1,0,-1.6881,-444,12796.02,13.452,-122.56,,FALSE
3.2913,7.6092,1,2170.98,1.7827,-7410.48,-7.4694,-1919.57,-54.6,-4.39,5.6552,-1.96,-7561.7,1,-1.5783,8069.1,12824.23,16.605,-269.72,,FALSE
3.527,9.772,0,2484.87,4.69,-5593.98,-9.1053,-2083.031,-52.74,-3.679,13.196,-0.96,-7201.7,0,-7.773,2559.9,12892.82,20.061,-255.32,,TRUE
2.8437,7.6818,0,2265.687,2.232,-8293.38,-9.0642,-1965.17,-44.782,-3.7523,7.754,-0.96,-7487.7,0,-5.808,2013.39,12825.48,15.741,-348.34,,FALSE
2.7072,7.7164,0,1997.04,1.26353,-8270.28,-8.685,-1951.27,-51.606,-5.244,5.3914,-1.96,-6389.9,1,-9.438,2410.2,12842.058,10.7058,-571.2,21.78,FALSE
3.842,7.9176,1,2900.46,2.571,-8111.85,-8.4888,-2232.67,-53.2,-4.751,5.4646,-0.96,-6759.7,1,-2.277,2210.04,12932.5,9.9384,-414.12,,TRUE
4.854,11.54,1,2458.62,1.232539,-10125.18,-9.2112,-2022.48,-61.71,-3.4435,8.234,-1.96,-7193.78,1,-2.9868,3777,12858.2,10.7973,-511.6,,TRUE
3.524,9.254,1,2555.73,1.2425,-6865.68,-6.895377,-1992.78,-70.53,-3.9057,6.3678,-1.96,-7189.88,0,-4.476,2045.85,12790.08,16.332,-274,23.44,TRUE
2.8976,6.66748,1,19513.26,1.3808,-8014.23,-11.613,-2516.17,-47.687,-3.9493,5.2188,-0.96,-5097.7,0,-2.2251,4127.1,12853.04,10.8204,-221.48,20.56,TRUE
3.091,6.997,1,2133.09,1.30707,-7345.08,-7.00188,-2301.77,-47.98,-4.392,5.7596,-0.96,-6880.9,0,-1.28121,18599.1,12785.3,9.72867,2372.4,19.1,TRUE
3.96,7.2936,1,3321.06,1.3415,-7579.38,-12.078,-1698.27,-61.8,-5.849,4.9966,-1.96,-7322.02,1,-2.2596,4124.1,10784.16,11.3586,-143.8,25.14,TRUE
6.768,8.42,0,2856.36,1.234778,-6461.58,-8.4333,-1920.47,-50.225,-3.7697,6.1786,-1.96,-7283.88,0,-4.764,2946.6,12890.1,14.469,-278.14,,TRUE
3.703,7.4436,1,1864.86,2.722,-7997.34,-7.2393,-2194.27,-43.866,-5.269,6.2418,-0.96,-6853.5,1,-4.509,1944.39,12792.62,13.986,-266.2,21.42,FALSE
4.016,6.876,0,3476.46,1.25325,-6931.38,-10.578,-1432.07,-44.323,-4.428,4.7783,-1.96,-7283.3,1,-4.653,1750.2,12899.88,13.32,-177.98,,FALSE
3.1364,6.75386,0,6106.26,1.28764,-6513.18,-6.90345,-2097.54,-65.07,-3.7538,6.854,-0.96,-7002.9,0,-11.559,2340.06,12894.66,11.4522,-122.16,,TRUE
3.553,7.8858,1,2218.74,1.5536,-1144.98,-10.356,-2152.57,-54.17,-3.42956,8.126,-1.96,-7073.56,1,-6.333,2673.6,12835.248,18.855,-231.22,18.84,FALSE
2.59386,7.8108,1,2150.73,1.4631,-9819.78,-11.703,-2159.23,-57.48,-3.41859,7.078,-1.96,-1257.7,0,-2.2905,1918.44,12482.56,10.0911,-23.6,19.26,FALSE
3.3389,10.918,1,2184.69,1.235506,-8522.88,-6.90213,-1986.42,-44.594,-4.2838,6.2958,-0.96,-7314.2,1,-1.7757,9320.1,12801.02,19.788,-327.56,20.2,FALSE
3.569,14.69,0,2235.51,2.1487,-7675.29,-6.9603,-1734.87,-47.587,-3.6891,5.37,-1.96,-7474.7,0,-5.601,2551.5,12782.3,17.349,-307.072,,TRUE
2.8452,10.258,1,2253.9,1.9679,-7982.4,-12.09,-3000.77,-75.51,-5.323,4.8546,-0.96,-6056.5,0,-1.9674,5165.1,12845.904,15.426,-269.04,23.94,TRUE
2.7206,7.9916,0,3084.06,1.5806,-5642.28,-9.6816,-1801.47,-54.33,-3.7961,5.4798,-0.96,-8434.3,1,-2.4813,4381.8,12590.96,10.7838,-54.6,,TRUE
2.988,7.265,1,4275.36,1.6791,-8399.58,-7.15164,-507.17,-52.81,-4.0294,4.81232,-0.96,-6851.7,0,-5.244,2667.3,12931.18,10.2726,-900.2,,FALSE
3.732,7.3282,0,3723.66,1.2300035,-7544.28,-7.05261,-1918.47,-50.363,-4.2197,5.9128,-0.96,-7283.82,0,-6.015,2925.3,13028.88,10.9284,-311.274,23.72,TRUE
3.62,8.948,0,2640.96,1.26433,-7143.78,-7.317,-2032.4,-51.121,-3.9407,8.792,-1.96,-7295.84,1,-1.5546,8066.1,12828.585,10.1892,-176.2,21.92,TRUE
2.8376,14.014,1,2319.51,1.4385,-7543.68,-9.5433,-2085.195,-62.32,-5.947,7.436,-0.96,-7182.62,0,-5.34,2248.29,12837.864,9.70488,2346.4,,TRUE
2.6498,9.408,1,2207.19,2.2079,-7891.9201,-8.5125,-1986.3,-44.021,-5.291,7.272,-0.96,-7551.3,0,-5.022,1967.91,12784.46,10.9959,-376.6,,FALSE
5.403,6.8138,1,6064.26,1.25832,-5852.28,-10.395,-2369.47,-46.908,-3.7131,5.2312,-1.96,-7096.54,1,-2.4903,1533,12834.794,16.413,-225.44,,TRUE
3.2918,8.154,0,2572.26,2.548,-7245.48,-7.6677,-2016.42,-46.971,-4.2878,7.212,-0.96,-7389.02,1,-2.8656,3150.6,12788,10.8108,-133.72,24.32,TRUE
2.8094,6.8514,1,1739.46,5.707,-7277.28,-9.1647,-1299.57,-45.468,-4.788,5.1688,-1.96,-9661.7,1,-2.8272,4454.7,12933.4,11.4873,-199.72,21.34,FALSE
2.634,7.2692,0,3709.26,1.32212,-9406.68,-7.665,-2201.37,-42.3592,-3.39129,5.5122,-1.96,-3173.7,1,-1.4529,8291.1,12831.375,10.6659,-265.22,,TRUE
6.081,7.0954,1,2355.69,3.932,-8135.19,-14.613,-2024.71,-45.981,-3.6131,7.356,-1.96,-7246.906,0,-10.551,2338.56,12838.728,18.921,-307.408,17.98,FALSE
3.0551,15.128,1,2411.37,5.928,-7887.837,-7.2267,-2295.27,-49.718,-3.8465,6.804,-1.96,-5684.5,1,-1.743,7112.1,12853.38,12.3915,-166.1,,TRUE
3.779,10.156,1,2678.76,1.2819,-7484.88,-8.5875,-2135.97,-85.11,-3.9372,9.864,-0.96,-6689.9,1,-1.9446,4550.7,12861.08,10.4211,66.4,,TRUE
